store,sido,gungu
신촌역  ,서울,서대문구
연희동  ,서울,서대문구
아현역  ,서울,서대문구
홍제역  ,서울,서대문구
연세백양로  ,서울,서대문구
명지대  ,서울,서대문구
연희DT  ,서울,서대문구
경기대  ,서울,서대문구
신촌대로  ,서울,서대문구
신촌  ,서울,서대문구
이대R  ,서울,서대문구
연세종합관  ,서울,서대문구
이대ECC  ,서울,서대문구
연대  ,서울,서대문구
신촌아트레온  ,서울,서대문구
충정로역  ,서울,서대문구
연대동문  ,서울,서대문구
신촌명물거리  ,서울,서대문구
충정타워  ,서울,서대문구
방배로  ,서울,서초구
강남교보타워R  ,서울,서초구
방배다이치빌딩  ,서울,서초구
센트럴F1  ,서울,서초구
서초역이화빌딩  ,서울,서초구
서초구청  ,서울,서초구
서초우성사거리  ,서울,서초구
이수역사거리  ,서울,서초구
강남대로신사  ,서울,서초구
서울고속터미널  ,서울,서초구
강남대로논현R  ,서울,서초구
방배  ,서울,서초구
방배카페거리  ,서울,서초구
서초법원  ,서울,서초구
청계산입구역  ,서울,서초구
사당로데오  ,서울,서초구
파미에파크R  ,서울,서초구
교대역  ,서울,서초구
양재역  ,서울,서초구
논현역  ,서울,서초구
이수역  ,서울,서초구
내방역  ,서울,서초구
서초파라곤  ,서울,서초구
서울아트센터  ,서울,서초구
서초중앙로  ,서울,서초구
센트럴시티  ,서울,서초구
강남삼성타운  ,서울,서초구
방배역  ,서울,서초구
반포역  ,서울,서초구
남부터미널  ,서울,서초구
뉴코아강남  ,서울,서초구
강남2  ,서울,서초구
교대  ,서울,서초구
하이브랜드  ,서울,서초구
신논현역  ,서울,서초구
영동2교  ,서울,서초구
남부터미널2  ,서울,서초구
서래마을입구  ,서울,서초구
몬테소리  ,서울,서초구
서초역  ,서울,서초구
예술의전당  ,서울,서초구
교대법원  ,서울,서초구
강남GT타워  ,서울,서초구
서초동  ,서울,서초구
서울교대  ,서울,서초구
강남에비뉴  ,서울,서초구
길음역  ,서울,성북구
미아이마트  ,서울,성북구
종암DT  ,서울,성북구
미아  ,서울,성북구
성신여대정문  ,서울,성북구
종암  ,서울,성북구
삼선교  ,서울,성북구
월곡역  ,서울,성북구
고대  ,서울,성북구
현대미아  ,서울,성북구
성신여대  ,서울,성북구
안암역  ,서울,성북구
한성대입구역  ,서울,성북구
송파나루역DT  ,서울,송파구
잠실시그마타워  ,서울,송파구
문정법원로R  ,서울,송파구
송파개롱역  ,서울,송파구
문정하비오  ,서울,송파구
문정역  ,서울,송파구
잠실대교남단R  ,서울,송파구
송파위례  ,서울,송파구
송파방이DT  ,서울,송파구
송파구청  ,서울,송파구
올림픽평화의문  ,서울,송파구
송파아이파크  ,서울,송파구
송파사거리  ,서울,송파구
석촌서호  ,서울,송파구
문정로데오  ,서울,송파구
올림픽훼미리  ,서울,송파구
올림픽공원남문  ,서울,송파구
방이역  ,서울,송파구
석촌호수  ,서울,송파구
잠실푸르지오월드  ,서울,송파구
잠실새내역  ,서울,송파구
잠실역  ,서울,송파구
갤러리아팰리스  ,서울,송파구
아시아선수촌  ,서울,송파구
올림픽아파트  ,서울,송파구
가락본동  ,서울,송파구
석촌역  ,서울,송파구
가락시장역  ,서울,송파구
가든파이브  ,서울,송파구
목동파리공원  ,서울,양천구
등촌역  ,서울,양천구
목동행복한  ,서울,양천구
신정DT  ,서울,양천구
목동역  ,서울,양천구
목동오목로  ,서울,양천구
목동8단지  ,서울,양천구
오목교역  ,서울,양천구
신월IC DT  ,서울,양천구
목동7단지  ,서울,양천구
목동하이페리온  ,서울,양천구
목동5단지  ,서울,양천구
목동  ,서울,양천구
현대목동  ,서울,양천구
목동파라곤  ,서울,양천구
타임스퀘어R  ,서울,영등포구
샛강역  ,서울,영등포구
영등포역  ,서울,영등포구
당산대로  ,서울,영등포구
여의도IFC몰(L1)R  ,서울,영등포구
여의도KBS R  ,서울,영등포구
여의도화재보험  ,서울,영등포구
국회대로  ,서울,영등포구
영등포KT  ,서울,영등포구
여의도공원R  ,서울,영등포구
국회의사당역  ,서울,영등포구
선유도역  ,서울,영등포구
여의도역R  ,서울,영등포구
선유동이레빌딩  ,서울,영등포구
동여의도  ,서울,영등포구
여의도ABL타워  ,서울,영등포구
영등포신길DT  ,서울,영등포구
문래역  ,서울,영등포구
당산  ,서울,영등포구
여의도한양증권  ,서울,영등포구
여의도일신  ,서울,영등포구
신세계영등포B2  ,서울,영등포구
하이테크시티  ,서울,영등포구
당산역  ,서울,영등포구
서여의도  ,서울,영등포구
여의도  ,서울,영등포구
롯데캐슬여의도  ,서울,영등포구
문래동  ,서울,영등포구
신세계영등포B  ,서울,영등포구
여의도호성  ,서울,영등포구
타임스퀘어B2  ,서울,영등포구
영등포본동  ,서울,영등포구
타임스퀘어  ,서울,영등포구
여의도의사당  ,서울,영등포구
여의도IFC(1F)  ,서울,영등포구
불광역  ,서울,은평구
구파발사거리  ,서울,은평구
연신내역사거리  ,서울,은평구
연신내  ,서울,은평구
구파발역  ,서울,은평구
은평구청입구  ,서울,은평구
은평이마트  ,서울,은평구
구산역  ,서울,은평구
연합뉴스  ,서울,종로구
혜화역  ,서울,종로구
경희궁로  ,서울,종로구
종로평창동  ,서울,종로구
광화문우체국  ,서울,종로구
더종로R  ,서울,종로구
독립문역  ,서울,종로구
정부서울청사R  ,서울,종로구
동묘앞역  ,서울,종로구
종로구청  ,서울,종로구
북촌로  ,서울,종로구
종로수송  ,서울,종로구
새문안로  ,서울,종로구
안국  ,서울,종로구
삼청동  ,서울,종로구
광화문D타워  ,서울,종로구
서울극장  ,서울,종로구
적선  ,서울,종로구
인사  ,서울,종로구
영풍문고  ,서울,종로구
광화문R  ,서울,종로구
성대입구  ,서울,종로구
스페이스본  ,서울,종로구
주얼리시티  ,서울,종로구
종각  ,서울,종로구
광교  ,서울,종로구
동숭로아트  ,서울,종로구
종로관철  ,서울,종로구
경복궁역  ,서울,종로구
이마빌딩  ,서울,종로구
대명거리  ,서울,종로구
마로니에공원  ,서울,종로구
종로3가  ,서울,종로구
대학로  ,서울,종로구
경복궁사거리  ,서울,종로구
종로관수  ,서울,종로구
숭례문북창  ,서울,중구
을지로4가역  ,서울,중구
동대문두타  ,서울,중구
대한상공회의소R  ,서울,중구
명동센트럴  ,서울,중구
국립중앙의료원  ,서울,중구
동국대  ,서울,중구
신세계본점5F  ,서울,중구
을지로내외빌딩R  ,서울,중구
대우재단빌딩  ,서울,중구
동대문공원  ,서울,중구
을지로국제빌딩  ,서울,중구
동대입구역  ,서울,중구
신당역사거리  ,서울,중구
연세세브란스  ,서울,중구
회현역  ,서울,중구
을지로경기빌딩  ,서울,중구
을지로2가  ,서울,중구
신세계본점6F  ,서울,중구
서울중앙우체국  ,서울,중구
한국프레스센터  ,서울,중구
명동중앙로  ,서울,중구
약수역  ,서울,중구
중구저동  ,서울,중구
명동길  ,서울,중구
소공로북창  ,서울,중구
서소문로  ,서울,중구
신당역  ,서울,중구
명동메트로  ,서울,중구
숭례문  ,서울,중구
순화동더샵  ,서울,중구
대한극장  ,서울,중구
소공동  ,서울,중구
무교동  ,서울,중구
문화일보  ,서울,중구
태평로  ,서울,중구
퍼시픽타워  ,서울,중구
남산단암  ,서울,중구
황학캐슬  ,서울,중구
서소문  ,서울,중구
명동미래  ,서울,중구
을지로삼화타워  ,서울,중구
소공로  ,서울,중구
서소문배재  ,서울,중구
을지로한국빌딩  ,서울,중구
순화동에이스  ,서울,중구
시청  ,서울,중구
시청플러스  ,서울,중구
충무로역  ,서울,중구
명동역  ,서울,중구
남산스테이트  ,서울,중구
명동입구  ,서울,중구
명일역  ,서울,강동구
강동구청DT  ,서울,강동구
강동암사DT  ,서울,강동구
강동역  ,서울,강동구
둔촌동  ,서울,강동구
천호로데오  ,서울,강동구
천호이마트  ,서울,강동구
길동역  ,서울,강동구
상일동  ,서울,강동구
올림픽공원북문  ,서울,강동구
천호역  ,서울,강동구
명일이마트  ,서울,강동구
길동사거리  ,서울,강동구
신도림  ,서울,구로구
구로디지털타워  ,서울,구로구
오류동역  ,서울,구로구
구로디지털로  ,서울,구로구
신세계아이앤씨  ,서울,구로구
구로에이스  ,서울,구로구
구로하이엔드  ,서울,구로구
현대디큐브2F  ,서울,구로구
구로호텔  ,서울,구로구
현대디큐브B2  ,서울,구로구
답십리역  ,서울,동대문구
경희대삼거리  ,서울,동대문구
외대정문  ,서울,동대문구
신설동역  ,서울,동대문구
회기역사거리  ,서울,동대문구
외대  ,서울,동대문구
장한평역  ,서울,동대문구
경희대  ,서울,동대문구
서울숲역  ,서울,성동구
뚝섬역  ,서울,성동구
황학사거리  ,서울,성동구
성수역  ,서울,성동구
상왕십리역  ,서울,성동구
왕십리역  ,서울,성동구
엔터식스한양대  ,서울,성동구
한양대  ,서울,성동구
엔터식스  ,서울,성동구
성수이마트  ,서울,성동구
효창공원앞역  ,서울,용산구
이태원역  ,서울,용산구
한강진역R  ,서울,용산구
용산역써밋R  ,서울,용산구
이촌  ,서울,용산구
신용산역  ,서울,용산구
용산파크타워  ,서울,용산구
남영동  ,서울,용산구
한남동R  ,서울,용산구
서울타워  ,서울,용산구
서울역동자동  ,서울,용산구
이태원거리  ,서울,용산구
순천향입구  ,서울,용산구
숙대  ,서울,용산구
동빙고  ,서울,용산구
숙대입구역  ,서울,용산구
용산아이파크몰  ,서울,용산구
동부이촌동  ,서울,용산구
상봉  ,서울,중랑구
중랑역  ,서울,중랑구
중랑구청  ,서울,중랑구
사가정역  ,서울,중랑구
상봉역  ,서울,중랑구
묵동이마트  ,서울,중랑구
일산애니골DT  ,경기,고양시
동국대일산병원  ,경기,고양시
일산풍동DT  ,경기,고양시
백석중앙로  ,경기,고양시
일산식사  ,경기,고양시
풍산이마트  ,경기,고양시
백석역DT  ,경기,고양시
백석  ,경기,고양시
라페스타광장  ,경기,고양시
일산백마  ,경기,고양시
웨스턴돔B  ,경기,고양시
마두역  ,경기,고양시
일산동구청  ,경기,고양시
과천DT  ,경기,과천시
과천이마트  ,경기,과천시
과천  ,경기,과천시
광명하안대로  ,경기,광명시
철산역  ,경기,광명시
광명역  ,경기,광명시
광명소하DT  ,경기,광명시
광명소하  ,경기,광명시
광명사거리역  ,경기,광명시
철산로데오  ,경기,광명시
광명하안  ,경기,광명시
광명철산  ,경기,광명시
경기광주신현DT  ,경기,광주시
경기광주  ,경기,광주시
구리갈매역  ,경기,구리시
구리인창  ,경기,구리시
구리돌다리  ,경기,구리시
산본사거리  ,경기,군포시
산본  ,경기,군포시
산본역  ,경기,군포시
산본동  ,경기,군포시
남양주연평DT  ,경기,남양주시
남양주진접DT  ,경기,남양주시
리버사이드팔당DTR  ,경기,남양주시
별내불암로  ,경기,남양주시
평내DT  ,경기,남양주시
별내  ,경기,남양주시
평내호평역  ,경기,남양주시
역곡역DT  ,경기,부천시
중동이마트  ,경기,부천시
현대중동  ,경기,부천시
부천플레이도시  ,경기,부천시
송내역  ,경기,부천시
부천  ,경기,부천시
부천상동  ,경기,부천시
판교유스페이스  ,경기,성남시
판교알파돔타워  ,경기,성남시
판교아비뉴프랑R  ,경기,성남시
야탑터미널  ,경기,성남시
분당이매  ,경기,성남시
분당율동공원  ,경기,성남시
정자동  ,경기,성남시
판교알파돔시티  ,경기,성남시
서판교  ,경기,성남시
판교브릿지타워  ,경기,성남시
판교봇들마을  ,경기,성남시
판교역로  ,경기,성남시
서현  ,경기,성남시
판교역  ,경기,성남시
미금역사거리  ,경기,성남시
수내로  ,경기,성남시
정자역  ,경기,성남시
분당구청  ,경기,성남시
뉴코아야탑  ,경기,성남시
미금역  ,경기,성남시
수내  ,경기,성남시
정자상떼뷰  ,경기,성남시
서현미래에셋  ,경기,성남시
야탑글라스  ,경기,성남시
정자  ,경기,성남시
분당서울대병원4  ,경기,성남시
분당서울대병원1  ,경기,성남시
서현N타운  ,경기,성남시
서현역  ,경기,성남시
오리역  ,경기,성남시
분당정자  ,경기,성남시
수내역  ,경기,성남시
정자아데나  ,경기,성남시
분당이마트  ,경기,성남시
판교H스퀘어  ,경기,성남시
오리역삼거리  ,경기,성남시
판교HIPEX  ,경기,성남시
남한산성입구역  ,경기,성남시
단대오거리역  ,경기,성남시
수원금곡  ,경기,수원시
수원호매실  ,경기,수원시
수원권선DT  ,경기,수원시
수원권선  ,경기,수원시
수원이마트  ,경기,수원시
수원시청  ,경기,수원시
수원연무DT  ,경기,수원시
북수원IC DT  ,경기,수원시
수원천천  ,경기,수원시
수원성균관대  ,경기,수원시
수원KBS DT  ,경기,수원시
수원인계DT  ,경기,수원시
수원이비스  ,경기,수원시
수원매산  ,경기,수원시
동수원DT  ,경기,수원시
수원인계  ,경기,수원시
아주대  ,경기,수원시
배곧신도시  ,경기,시흥시
시흥대야  ,경기,시흥시
시흥P.아울렛 3F  ,경기,시흥시
시흥P.아울렛 1F  ,경기,시흥시
시화로데오  ,경기,시흥시
안산고잔센트럴타워  ,경기,안산시
안산상공회의소  ,경기,안산시
고잔이마트  ,경기,안산시
안산문화광장  ,경기,안산시
안산중앙  ,경기,안산시
안산중앙역  ,경기,안산시
안산트레이더스  ,경기,안산시
안성석정DT  ,경기,안성시
안성공도DT  ,경기,안성시
안성중앙로  ,경기,안성시
안양운동장사거리DT  ,경기,안양시
범계역  ,경기,안양시
안양호계DT  ,경기,안양시
평촌호계  ,경기,안양시
평촌로데오  ,경기,안양시
평촌역사거리  ,경기,안양시
안양비산DT  ,경기,안양시
평촌아크로  ,경기,안양시
범계로데오  ,경기,안양시
인덕원역  ,경기,안양시
안양역R  ,경기,안양시
안양역  ,경기,안양시
안양석수DT  ,경기,안양시
안양일번가  ,경기,안양시
양주옥정타운  ,경기,양주시
양주송추DT  ,경기,양주시
양주덕정역DT  ,경기,양주시
양주광사DT  ,경기,양주시
양주고읍  ,경기,양주시
북오산IC DT  ,경기,오산시
오산갈곶DT  ,경기,오산시
오산IC DT  ,경기,오산시
오산시청  ,경기,오산시
용인상하DT  ,경기,용인시
기흥역AK R  ,경기,용인시
용인보라DT  ,경기,용인시
용인동백DT  ,경기,용인시
용인마북DT  ,경기,용인시
용인기흥구청  ,경기,용인시
수원IC DT  ,경기,용인시
용인보정  ,경기,용인시
구성트레이더스  ,경기,용인시
강남대  ,경기,용인시
용인김량장DT  ,경기,용인시
용인에버랜드R  ,경기,용인시
용인시청DT  ,경기,용인시
용인처인구청  ,경기,용인시
의왕포일  ,경기,의왕시
의정부예술의전당DT  ,경기,의정부시
의정부신곡DT  ,경기,의정부시
의정부용현DT  ,경기,의정부시
의정부공원  ,경기,의정부시
의정부민락  ,경기,의정부시
의정부회룡역DT  ,경기,의정부시
의정부녹양DT  ,경기,의정부시
의정부금오  ,경기,의정부시
신세계의정부2F  ,경기,의정부시
신세계의정부6F  ,경기,의정부시
이천증포DT  ,경기,이천시
이천사음DT  ,경기,이천시
이천하이닉스  ,경기,이천시
마장휴게소  ,경기,이천시
이천터미널  ,경기,이천시
포천DT  ,경기,포천시
포천송우  ,경기,포천시
하남미사DT  ,경기,하남시
스타필드위례1FR  ,경기,하남시
미사역효성  ,경기,하남시
하남덕풍  ,경기,하남시
하남미사  ,경기,하남시
스타필드하남1F(티바나)  ,경기,하남시
신세계하남2F  ,경기,하남시
스타필드하남2FR  ,경기,하남시
하남신장  ,경기,하남시
하남시청  ,경기,하남시
화성시청  ,경기,화성시
화성봉담  ,경기,화성시
화성향남  ,경기,화성시
동탄카림R  ,경기,화성시
동탄능동DT  ,경기,화성시
동탄역  ,경기,화성시
화성병점DT  ,경기,화성시
동탄영천  ,경기,화성시
신영통DT  ,경기,화성시
동탄센트럴파크  ,경기,화성시
동탄  ,경기,화성시
동탄광장  ,경기,화성시
동탄이마트  ,경기,화성시
원흥역  ,경기,고양시
스타필드고양3F(티바나)  ,경기,고양시
스타필드고양1FR  ,경기,고양시
스타필드고양1F고메스트리트  ,경기,고양시
스타필드고양3F잇토피아  ,경기,고양시
고양삼송  ,경기,고양시
고양DT  ,경기,고양시
행신역  ,경기,고양시
원당DT  ,경기,고양시
화정  ,경기,고양시
화정역  ,경기,고양시
성남위례  ,경기,성남시
성남이마트  ,경기,성남시
여주DT  ,경기,여주시
여주P.아울렛입구  ,경기,여주시
여주P.아울렛  ,경기,여주시
평택비전  ,경기,평택시
평택서정DT  ,경기,평택시
평택로데오  ,경기,평택시
평택AK플라자  ,경기,평택시
평택송탄  ,경기,평택시
일산가로수길R  ,경기,고양시
일산가구단지  ,경기,고양시
일산덕이DT  ,경기,고양시
일산후곡  ,경기,고양시
킨텍스이마트  ,경기,고양시
일산탄현  ,경기,고양시
대화역  ,경기,고양시
일산주엽  ,경기,고양시
주엽사거리  ,경기,고양시
김포아이앤씨  ,경기,김포시
김포구래  ,경기,김포시
김포장기커낼  ,경기,김포시
김포감정DT  ,경기,김포시
김포운양  ,경기,김포시
김포이마트  ,경기,김포시
김포풍무DT  ,경기,김포시
김포시청  ,경기,김포시
김포장기  ,경기,김포시
스타필드부천  ,경기,부천시
부천심곡DT  ,경기,부천시
뉴코아부천4층  ,경기,부천시
부천중동DT  ,경기,부천시
부천신중동역  ,경기,부천시
부천중동  ,경기,부천시
부천시청역  ,경기,부천시
수원법조타운  ,경기,수원시
광교역  ,경기,수원시
광교엘포트R  ,경기,수원시
영통R  ,경기,수원시
수원망포DT  ,경기,수원시
수원광교  ,경기,수원시
수원트레이더스  ,경기,수원시
경희대국제캠퍼스  ,경기,수원시
수원망포역  ,경기,수원시
광교이마트  ,경기,수원시
수원영통  ,경기,수원시
안산한양대  ,경기,안산시
안산한대앞역  ,경기,안산시
경기양평  ,경기,양평군
용인죽전역R  ,경기,용인시
죽전단국대  ,경기,용인시
수지동천  ,경기,용인시
죽전  ,경기,용인시
수지성복DT  ,경기,용인시
광교중앙로  ,경기,용인시
죽전CGV  ,경기,용인시
죽전이마트  ,경기,용인시
신세계경기  ,경기,용인시
수지이마트  ,경기,용인시
수지풍덕천  ,경기,용인시
파주P.아울렛1F  ,경기,파주시
파주야당역  ,경기,파주시
파주금촌역  ,경기,파주시
파주금릉역  ,경기,파주시
파주운정  ,경기,파주시
파주P.아울렛  ,경기,파주시
지행역  ,경기,동두천시
동두천DT  ,경기,동두천시
광주운남DT  ,광주,광산구
광주산정DT  ,광주,광산구
광주흑석DT  ,광주,광산구
광주송정역  ,광주,광산구
광주수완DT  ,광주,광산구
광주신가DT  ,광주,광산구
광주쌍암  ,광주,광산구
광주장덕  ,광주,광산구
광주하남  ,광주,광산구
광주첨단  ,광주,광산구
광산수완  ,광주,광산구
광주월산DT  ,광주,남구
광주주월DT  ,광주,남구
광주효천DT  ,광주,남구
광주봉선로  ,광주,남구
광주서문대로  ,광주,남구
광주방림DT  ,광주,남구
광주봉선중앙  ,광주,남구
광주진월  ,광주,남구
광주봉선  ,광주,남구
광주지산DT  ,광주,동구
광주동명  ,광주,동구
광주지산유원지입구  ,광주,동구
광주황금  ,광주,동구
광주무등산  ,광주,동구
충장서림  ,광주,동구
광주충장로  ,광주,동구
충장일가  ,광주,동구
조선대  ,광주,동구
광주신안DT  ,광주,북구
광주매곡DT  ,광주,북구
광주두암타운  ,광주,북구
광주일곡  ,광주,북구
광주북구청  ,광주,북구
광주운암DT  ,광주,북구
광주첨단신용  ,광주,북구
광주용두DT  ,광주,북구
전남대  ,광주,북구
광주용봉  ,광주,북구
광주신세계DT  ,광주,서구
광주상무DT  ,광주,서구
광주화정DT  ,광주,서구
광주상무중앙로  ,광주,서구
광주상무시민로  ,광주,서구
광주풍암  ,광주,서구
광주금호DT  ,광주,서구
광주상무대교  ,광주,서구
광주동림  ,광주,서구
신세계광주  ,광주,서구
광주상무  ,광주,서구
상무치평  ,광주,서구
상무역  ,광주,서구
신세계광주신관B1  ,광주,서구
대구영대병원역DT  ,대구,남구
계명대동산병원  ,대구,달서구
대구죽전역  ,대구,달서구
대구월곡DT  ,대구,달서구
대구광장  ,대구,달서구
대구월촌역  ,대구,달서구
대구진천역  ,대구,달서구
대구도원DT  ,대구,달서구
대구월성  ,대구,달서구
대구이곡  ,대구,달서구
대구수목원  ,대구,달서구
대구성서IC DT  ,대구,달서구
대구감삼DT  ,대구,달서구
대구상인역  ,대구,달서구
대구두류DT  ,대구,달서구
대구상인DT  ,대구,달서구
대구계명대  ,대구,달서구
대구성서  ,대구,달서구
대구서부정류장역  ,대구,달서구
신세계대구3F(티바나)  ,대구,동구
신세계대구8FR  ,대구,동구
동대구로DT  ,대구,동구
대구팔공산  ,대구,동구
대구봉무  ,대구,동구
동대구터미널  ,대구,동구
대구동촌유원지  ,대구,동구
반야월이마트  ,대구,동구
대구평리DT  ,대구,서구
대구수성도서관DT  ,대구,수성구
대구그랜드호텔R  ,대구,수성구
국립대구박물관DT  ,대구,수성구
대구수성호수R  ,대구,수성구
대구수성동  ,대구,수성구
대구수성네거리DT  ,대구,수성구
대구중동DT  ,대구,수성구
대구중동네거리DT  ,대구,수성구
대구상동DT  ,대구,수성구
대구황금DT  ,대구,수성구
대구삼성화재  ,대구,수성구
대구시지  ,대구,수성구
대구법원  ,대구,수성구
대구만촌DT  ,대구,수성구
대구수성하이츠  ,대구,수성구
동아수성  ,대구,수성구
수성리더스  ,대구,수성구
수성레이크  ,대구,수성구
대구범어제니스  ,대구,수성구
대구시티센터  ,대구,중구
대구계산  ,대구,중구
대구중앙로역  ,대구,중구
대구공평DT  ,대구,중구
대구중앙로  ,대구,중구
반월당  ,대구,중구
동성로광장  ,대구,중구
동성로중앙  ,대구,중구
동성로로데오  ,대구,중구
대구칠성DT  ,대구,북구
대구유통단지  ,대구,북구
대구칠곡대로DT  ,대구,북구
대구동천  ,대구,북구
대구침산DT  ,대구,북구
대구칠곡  ,대구,북구
경북대  ,대구,북구
대구테크노폴리스  ,대구,달성군
대구죽곡  ,대구,달성군
대전한남대DT  ,대전,대덕구
대전IC DT  ,대전,대덕구
대전신탄진DT  ,대전,대덕구
대전송촌  ,대전,대덕구
대전터미널DT  ,대전,동구
대전판암DT  ,대전,동구
대전스타일마켓  ,대전,동구
대전가오  ,대전,동구
